# potparams:0.68461125,0.29981096,-0.99226920,-3.25442237,0.95433813
1.12185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-1332.56643507
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-117.10741859
1.21115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-517.29550980
1.24371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1442.11186572
1.17809912,0.98053885,1.00098770,0.10145083,-0.00771805,0.03827629,-4524.31727608
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-50.58753206
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-91.73228089
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-88.99449321
1.20794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-9861.84187200
1.16287398,0.93968382,1.07056039,0.11255099,-0.00610573,-0.04458668,-252.84660704
1.14831292,1.06539082,0.95814082,-0.01893311,0.00623730,-0.05484854,-24577.19156998
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-184.68923641
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-184.68923641
1.15734353,1.02140121,0.97661278,-0.02588970,0.00476366,-0.03184570,-4519.26875732
1.16299041,0.94033619,1.07043880,0.11142825,-0.00611807,-0.04430332,-248.63737128
1.20340347,1.06678648,1.03086001,0.03560271,-0.00227243,-0.07910375,-9139.94222340
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-88.99449321
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-91.73228089
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-50.58753206
1.17809912,0.98053885,1.00098770,0.10145083,-0.00771805,0.03827629,-4524.31727608
1.20977256,0.96685541,1.04050860,0.01504431,0.00025200,0.00907603,-114.62338355
1.22993440,1.07213059,1.08487923,-0.03332475,0.00377037,0.12031396,-144.11122598
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-117.10741859
1.12185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-1332.56643507
1.10845827,0.98401578,1.03395535,-0.01478923,0.00423681,0.00132038,-68.68878200
1.15734353,1.02140121,0.97661278,-0.02588970,0.00476366,-0.03184570,-4519.26875732
1.18168327,0.97713732,1.07447102,0.07100867,-0.00335690,0.00166299,-92.13897253
1.20068490,1.05752047,1.02765068,0.04267709,-0.00285748,-0.06649304,-8853.84912278
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-88.99449321
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-91.73228089
1.18054379,0.99688192,1.06329264,0.02022193,-0.00852582,-0.02293291,-50.26837337
1.17257415,0.96170748,0.99446536,0.11582816,-0.00890705,0.06390513,-3637.96450609
1.20213550,0.96965091,1.04974248,0.03026018,-0.00072921,0.00706053,-73.00830189
1.19069735,1.04366932,1.06843071,-0.02733774,0.00392103,0.08187879,-70.14835347
1.15337129,0.96330375,0.98669501,-0.04310887,0.00666394,-0.01363335,-92.41661125
1.13661582,0.99458085,1.01659041,0.01991800,0.00889395,0.05995872,-576.89794556
1.09502180,0.99021212,1.04809406,-0.00631695,0.00351069,0.00579404,-45.53967517
1.16042802,1.00931209,0.98022827,0.00281087,0.00199508,-0.01245432,-4095.69939962
1.18168327,0.97713732,1.07447102,0.07100867,-0.00335690,0.00166299,-92.13897253
1.18446450,1.04158602,1.02485054,0.03691516,0.00011764,-0.03447918,-4688.07875735
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-88.99449321
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-91.73228089
1.17829114,0.99949482,1.05765996,0.00582024,-0.00129522,-0.02245598,-38.05065030
1.17257415,0.96170748,0.99446536,0.11582816,-0.00890705,0.06390513,-3637.96450609
1.18575233,0.97279577,1.04949035,0.02466567,-0.00008071,0.00686682,-67.30647554
1.18010363,1.03775024,1.06617892,-0.02501020,0.00387560,0.07345426,-57.23654612
1.15337129,0.96330375,0.98669501,-0.04310887,0.00666394,-0.01363335,-92.41661125
1.13661582,0.99458085,1.01659041,0.01991800,0.00889395,0.05995872,-576.89794556
1.09502180,0.99021212,1.04809406,-0.00631695,0.00351069,0.00579404,-45.53967517
1.16129029,1.00806875,0.98258657,0.00355501,0.00192440,-0.01179646,-3665.67215108
1.18156953,0.98150168,1.07387396,0.06409493,-0.00283613,0.00683224,-69.91508930
1.18437404,1.04097830,1.02461937,0.03751554,0.00004898,-0.03373067,-4643.14368985
1.25040295,0.99620814,1.04848469,-0.00704572,-0.01689423,0.01524608,-65.63318923
1.16416096,0.98637315,1.01840470,-0.03447193,0.01140549,-0.01785647,-43.21726606
1.17829114,0.99949482,1.05765996,0.00582024,-0.00129522,-0.02245598,-38.05065030
1.17257415,0.96170748,0.99446536,0.11582816,-0.00890705,0.06390513,-3637.96450609
1.18982055,0.97426902,1.04942707,0.02267019,-0.00113872,0.00739410,-62.17519165
1.18010363,1.03775024,1.06617892,-0.02501020,0.00387560,0.07345426,-57.23654612
1.15337129,0.96330375,0.98669501,-0.04310887,0.00666394,-0.01363335,-92.41661125
1.13661582,0.99458085,1.01659041,0.01991800,0.00889395,0.05995872,-576.89794556
1.04311387,0.99894191,1.04736416,-0.02218913,0.00605652,0.00491791,-40.34763119
1.16129029,1.00806875,0.98258657,0.00355501,0.00192440,-0.01179646,-3665.67215108
1.17995018,0.99038935,1.06586509,0.03531028,-0.00207500,-0.00763461,-41.81125295
1.18437404,1.04097830,1.02461937,0.03751554,0.00004898,-0.03373067,-4643.14368985
