# potparams:0.69520540,0.29985161,-1.18300275,-3.35212162,1.13176494
1.03185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-940.58555552
1.07785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-70.39085235
1.12115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-367.74109826
1.15371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1335.30833316
1.08809912,0.98053885,1.00098770,0.10145083,-0.00771805,0.03827629,-3588.87270277
1.08283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-67.13974273
1.08310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-116.58443125
1.13148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-74.83599691
1.11794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-7319.76225563
1.07287398,0.93968382,1.07056039,0.11255099,-0.00610573,-0.04458668,-271.56601986
1.05831292,1.06539082,0.95814082,-0.01893311,0.00623730,-0.05484854,-20490.25859532
0.96268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-207.53300149
1.06671937,0.99213361,1.01752409,0.02529616,0.00046950,0.06966660,-427.82216062
1.05953214,0.96147244,0.98366918,-0.04552776,0.00762236,-0.01590158,-57.79265048
1.12115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-367.74109826
1.15371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1335.30833316
1.07863347,0.95183459,0.99106177,0.12239214,-0.00929358,0.07853788,-2858.30721228
1.08283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-67.13974273
1.08310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-116.58443125
1.13148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-74.83599691
1.11794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-7319.76225563
1.07125976,0.95344026,1.05665012,0.08966595,-0.00438119,-0.01462053,-79.86523319
1.05831292,1.06539082,0.95814082,-0.01893311,0.00623730,-0.05484854,-20490.25859532
0.96268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-207.53300149
1.06671937,0.99213361,1.01752409,0.02529616,0.00046950,0.06966660,-427.82216062
1.06407016,0.95836437,1.01190927,0.00678566,0.00297757,-0.01540588,-52.17665654
1.12115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-367.74109826
1.14263408,0.94315035,1.07604021,0.03073910,0.00015698,0.02663445,-994.23117231
1.07848701,0.95007840,0.98930655,0.12729059,-0.01009956,0.08180666,-2814.87812896
1.09434886,1.03733806,1.06364228,-0.05630111,-0.00992587,-0.02602722,-64.88825551
1.08310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-116.58443125
1.13148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-74.83599691
1.11794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-7319.76225563
1.07125976,0.95344026,1.05665012,0.08966595,-0.00438119,-0.01462053,-79.86523319
1.05919566,1.04898077,0.96638498,-0.01498973,0.00573750,-0.04880091,-12085.10230418
0.96268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-207.53300149
1.06671937,0.99213361,1.01752409,0.02529616,0.00046950,0.06966660,-427.82216062
1.06407016,0.95836437,1.01190927,0.00678566,0.00297757,-0.01540588,-52.17665654
1.12115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-367.74109826
1.14263408,0.94315035,1.07604021,0.03073910,0.00015698,0.02663445,-994.23117231
1.07623094,0.94316193,0.98684921,0.13254333,-0.01051976,0.09155399,-2617.13194673
1.09434886,1.03733806,1.06364228,-0.05630111,-0.00992587,-0.02602722,-64.88825551
1.08310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-116.58443125
