# potparams:0.59863848,0.31107043,-0.93331923,-3.37772750,0.46973365
1.12185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-907.92449280
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-55.02688386
1.21115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-212.47004802
1.24371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1674.59698071
1.17809912,0.98053885,1.00098770,0.10145083,-0.00771805,0.03827629,-6295.74148836
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-129.33937467
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-97.73505723
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-60.05219665
1.20794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-5323.99389862
1.16287398,0.93968382,1.07056039,0.11255099,-0.00610573,-0.04458668,-323.11913027
1.14831292,1.06539082,0.95814082,-0.01893311,0.00623730,-0.05484854,-19250.59346815
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-223.36432743
1.12185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-907.92449280
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-55.02688386
1.21115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-212.47004802
1.24371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1674.59698071
1.18551237,1.00301926,1.00876144,0.08505016,-0.00648414,0.00674449,-5196.66089789
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-129.33937467
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-97.73505723
1.22647978,0.99817718,1.04431575,0.00295394,-0.01158733,0.02956048,-58.30160580
1.17797895,1.04289651,1.02286650,0.03666698,0.00039661,-0.02549355,-3412.90800589
1.16287398,0.93968382,1.07056039,0.11255099,-0.00610573,-0.04458668,-323.11913027
1.14831292,1.06539082,0.95814082,-0.01893311,0.00623730,-0.05484854,-19250.59346815
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-223.36432743
1.12185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-907.92449280
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-55.02688386
1.21115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-212.47004802
1.24371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1674.59698071
1.18551237,1.00301926,1.00876144,0.08505016,-0.00648414,0.00674449,-5196.66089789
1.17440748,1.00430857,1.05851536,0.00132961,-0.00732771,-0.01651648,-96.64468334
1.17300176,1.00560454,1.04355929,-0.02967971,0.01721410,-0.02175971,-94.31777709
1.22647978,0.99817718,1.04431575,0.00295394,-0.01158733,0.02956048,-58.30160580
1.17797895,1.04289651,1.02286650,0.03666698,0.00039661,-0.02549355,-3412.90800589
