# potparams:0.65015532,0.27406264,-0.92122722,-3.25739646,0.91554714
1.12185819,0.99016303,1.00522203,0.03901620,0.00628810,0.09284287,-866.48609791
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-83.46344176
1.21115852,1.05900926,1.05687574,-0.03140165,0.00402729,0.08095734,-260.32878692
1.24371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1677.97385331
1.17809912,0.98053885,1.00098770,0.10145083,-0.00771805,0.03827629,-3411.97779844
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-95.01201530
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-63.42888127
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-83.64849575
1.20794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-5978.79613537
1.16287398,0.93968382,1.07056039,0.11255099,-0.00610573,-0.04458668,-320.55889821
1.14831292,1.06539082,0.95814082,-0.01893311,0.00623730,-0.05484854,-18202.36417646
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-301.36278962
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.16785229,0.97021132,0.99810827,-0.03398495,0.00304881,-0.00507771,-83.46344176
1.19500466,1.03629417,1.05170767,-0.02966411,0.00882920,0.03751890,-89.60627608
1.24371392,0.93154369,1.08187331,0.04154406,-0.00266875,0.03556783,-1677.97385331
1.13444245,0.98626140,1.02418130,0.06726059,-0.00316810,0.02750279,-981.01062467
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-95.01201530
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-63.42888127
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-83.64849575
1.20794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-5978.79613537
1.16287398,0.93968382,1.07056039,0.11255099,-0.00610573,-0.04458668,-320.55889821
1.17570564,1.02695897,0.99366843,-0.00156815,0.00368009,-0.02888707,-4863.94723904
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-301.36278962
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18227420,0.97709071,1.00947496,-0.02489826,-0.00055157,0.00344302,-70.80432043
1.19500466,1.03629417,1.05170767,-0.02966411,0.00882920,0.03751890,-89.60627608
1.23737371,0.93218212,1.08098605,0.04711307,-0.00293831,0.02928138,-1559.98964266
1.13444245,0.98626140,1.02418130,0.06726059,-0.00316810,0.02750279,-981.01062467
1.17283655,0.99550630,1.06015596,0.01647861,-0.00716127,-0.02033980,-95.01201530
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-63.42888127
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-83.64849575
1.20794906,1.07105771,1.03228915,0.03541243,-0.00274962,-0.08868860,-5978.79613537
1.15426814,0.95378222,1.05652207,0.09884220,-0.00521655,-0.02276618,-100.04441912
1.17618308,1.02333429,0.99481733,-0.00326391,0.00337251,-0.02653715,-3199.87642477
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-301.36278962
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18227420,0.97709071,1.00947496,-0.02489826,-0.00055157,0.00344302,-70.80432043
1.19324400,1.03381838,1.05114438,-0.02947473,0.00935257,0.03278440,-81.18384468
1.23737371,0.93218212,1.08098605,0.04711307,-0.00293831,0.02928138,-1559.98964266
1.14194620,0.97396847,1.03642184,0.07921380,-0.00394341,0.00847667,-194.40661803
1.17397115,0.99551303,1.05969471,0.01608978,-0.00723542,-0.01924483,-91.88684280
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-63.42888127
1.22148492,0.99579458,1.04037903,-0.00019312,-0.01034038,0.02660942,-83.64849575
1.20312522,1.05884175,1.03847441,0.01412689,0.00122038,-0.04884068,-2536.45335997
1.15426814,0.95378222,1.05652207,0.09884220,-0.00521655,-0.02276618,-100.04441912
1.17581515,1.01870654,1.00560895,-0.00004464,0.00160800,-0.02532416,-1570.23543170
1.05268952,0.99697764,1.06761441,0.00323482,0.00535229,0.00732795,-301.36278962
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18100114,0.98103768,1.01436829,-0.02523313,0.00165556,-0.00000210,-66.19971608
1.17783340,1.00217303,1.05327066,0.02126027,0.00359211,0.01082036,-51.33018675
1.23737371,0.93218212,1.08098605,0.04711307,-0.00293831,0.02928138,-1559.98964266
1.14194620,0.97396847,1.03642184,0.07921380,-0.00394341,0.00847667,-194.40661803
1.17483802,0.99550256,1.05963811,0.01618166,-0.00732539,-0.01943476,-90.88894208
1.17310923,1.00550546,1.04470270,-0.02730900,0.01533784,-0.02135886,-63.42888127
1.27982766,1.01180433,1.04328169,-0.05843919,-0.01503265,0.03991005,-75.92617969
1.20312522,1.05884175,1.03847441,0.01412689,0.00122038,-0.04884068,-2536.45335997
1.15426814,0.95378222,1.05652207,0.09884220,-0.00521655,-0.02276618,-100.04441912
1.17575497,1.01727750,1.00893636,0.00095467,0.00105783,-0.02496145,-1291.62067506
0.94837359,1.03357636,1.06006165,-0.02154912,0.01003511,-0.00507209,-60.25074377
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18100114,0.98103768,1.01436829,-0.02523313,0.00165556,-0.00000210,-66.19971608
1.37312315,0.97544613,1.04749095,0.05769468,-0.00189142,0.02434618,-50.50169130
1.23737371,0.93218212,1.08098605,0.04711307,-0.00293831,0.02928138,-1559.98964266
1.14194620,0.97396847,1.03642184,0.07921380,-0.00394341,0.00847667,-194.40661803
1.17483802,0.99550256,1.05963811,0.01618166,-0.00732539,-0.01943476,-90.88894208
1.15729309,0.99339684,1.03990949,-0.00424302,0.01306240,0.02360611,-56.62332238
1.27982766,1.01180433,1.04328169,-0.05843919,-0.01503265,0.03991005,-75.92617969
1.20077157,1.05557655,1.03839544,0.01663088,0.00102172,-0.04663560,-2501.03415676
1.15426814,0.95378222,1.05652207,0.09884220,-0.00521655,-0.02276618,-100.04441912
1.17575497,1.01727750,1.00893636,0.00095467,0.00105783,-0.02496145,-1291.62067506
0.94223429,1.03460852,1.06007313,-0.02257197,0.01050574,-0.00468273,-60.82422933
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18359670,0.97968459,1.01157203,-0.02753113,0.00040673,-0.00258674,-66.89474522
1.37312315,0.97544613,1.04749095,0.05769468,-0.00189142,0.02434618,-50.50169130
1.23737371,0.93218212,1.08098605,0.04711307,-0.00293831,0.02928138,-1559.98964266
1.12337130,0.95017402,1.05152266,0.12221022,-0.00669114,0.02684793,-96.18948898
1.09924134,1.00821207,1.05977949,0.00358665,-0.00153023,-0.01464032,-63.35442297
1.15729309,0.99339684,1.03990949,-0.00424302,0.01306240,0.02360611,-56.62332238
1.27781590,1.01176432,1.04346547,-0.05774822,-0.01488223,0.03930235,-75.68593506
1.20077157,1.05557655,1.03839544,0.01663088,0.00102172,-0.04663560,-2501.03415676
1.15426814,0.95378222,1.05652207,0.09884220,-0.00521655,-0.02276618,-100.04441912
1.14843747,1.01404089,1.02708878,0.00189436,0.00013382,-0.02127652,-607.19000148
0.80362233,1.06615076,1.08792681,-0.01972398,0.01630550,-0.00588643,-43.72308630
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18359670,0.97968459,1.01157203,-0.02753113,0.00040673,-0.00258674,-66.89474522
1.37312315,0.97544613,1.04749095,0.05769468,-0.00189142,0.02434618,-50.50169130
1.23059242,0.93842376,1.07687644,0.04366519,-0.00270406,0.02542639,-1308.14055234
1.19636921,0.97928454,1.04771445,0.03715325,-0.01056264,0.03273449,-73.11142539
1.11572584,1.00498126,1.05820992,0.00488652,-0.00252480,-0.01512846,-63.22587551
1.15729309,0.99339684,1.03990949,-0.00424302,0.01306240,0.02360611,-56.62332238
1.27781590,1.01176432,1.04346547,-0.05774822,-0.01488223,0.03930235,-75.68593506
1.20039686,1.04908282,1.03918865,0.01837767,0.00003570,-0.03987987,-2125.57918055
1.16682446,0.96487170,1.03727779,0.04473848,-0.00280907,-0.01412684,-58.04719694
1.20843997,1.00373413,1.03253719,0.01679588,-0.00040702,-0.00909294,-255.80501146
0.80362233,1.06615076,1.08792681,-0.01972398,0.01630550,-0.00588643,-43.72308630
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18299093,0.97718227,1.01057625,-0.02918648,0.00042011,-0.00124205,-67.25818689
1.37312315,0.97544613,1.04749095,0.05769468,-0.00189142,0.02434618,-50.50169130
1.23059242,0.93842376,1.07687644,0.04366519,-0.00270406,0.02542639,-1308.14055234
1.19453100,0.97855149,1.04781035,0.03929513,-0.01046515,0.03258625,-73.28722650
1.13556558,0.99945210,1.04947526,0.00052905,0.00491486,0.00335926,-43.30763870
1.15348402,0.99445840,1.04158647,-0.00340643,0.01163405,0.02005662,-41.46829077
1.27781590,1.01176432,1.04346547,-0.05774822,-0.01488223,0.03930235,-75.68593506
1.20039686,1.04908282,1.03918865,0.01837767,0.00003570,-0.03987987,-2125.57918055
1.16682446,0.96487170,1.03727779,0.04473848,-0.00280907,-0.01412684,-58.04719694
1.20843997,1.00373413,1.03253719,0.01679588,-0.00040702,-0.00909294,-255.80501146
0.80362233,1.06615076,1.08792681,-0.01972398,0.01630550,-0.00588643,-43.72308630
1.11035962,0.95746522,1.02568590,0.06420391,0.00631018,0.15703704,-50.99822195
1.18299093,0.97718227,1.01057625,-0.02918648,0.00042011,-0.00124205,-67.25818689
1.37312315,0.97544613,1.04749095,0.05769468,-0.00189142,0.02434618,-50.50169130
1.23059242,0.93842376,1.07687644,0.04366519,-0.00270406,0.02542639,-1308.14055234
1.19453100,0.97855149,1.04781035,0.03929513,-0.01046515,0.03258625,-73.28722650
1.13556558,0.99945210,1.04947526,0.00052905,0.00491486,0.00335926,-43.30763870
1.15348402,0.99445840,1.04158647,-0.00340643,0.01163405,0.02005662,-41.46829077
1.27781590,1.01176432,1.04346547,-0.05774822,-0.01488223,0.03930235,-75.68593506
1.17150564,1.02696553,1.04377274,0.01042367,0.00221003,-0.02061091,-383.20680179
1.16682446,0.96487170,1.03727779,0.04473848,-0.00280907,-0.01412684,-58.04719694
